Date Time Inlet_Pressure Outlet_Pressure Confining_Pressure Temperature
17.11.2020 17:33:08 46.55 46.28 201.37 13.3
17.11.2020 17:34:08 46.56 46.27 201.37 13.3
17.11.2020 17:35:08 46.53 46.28 201.37 13.3
17.11.2020 17:36:08 46.56 46.27 201.37 13.3
17.11.2020 17:37:08 46.56 46.29 201.37 13.3
17.11.2020 17:38:08 46.55 46.29 201.35 13.3
17.11.2020 17:39:08 46.53 46.3 201.35 13.3
17.11.2020 17:40:08 46.53 46.29 201.35 13.3
17.11.2020 17:41:08 46.55 46.29 201.35 13.3
17.11.2020 17:42:08 46.56 46.28 201.35 13.3
17.11.2020 17:43:08 46.53 46.29 201.35 13.3
17.11.2020 17:44:08 46.55 46.3 201.37 13.3
17.11.2020 17:45:08 46.52 46.3 201.35 13.3
17.11.2020 17:46:08 46.53 46.3 201.35 13.3
17.11.2020 17:47:08 46.53 46.29 201.37 13.3
17.11.2020 17:48:08 46.53 46.29 201.34 13.3
17.11.2020 17:49:08 46.53 46.3 201.35 13.3
17.11.2020 17:50:08 46.52 46.3 201.35 13.3
17.11.2020 17:51:08 46.52 46.3 201.35 13.3
17.11.2020 17:52:08 46.52 46.3 201.35 13.3
17.11.2020 17:53:08 46.52 46.3 201.35 13.3
17.11.2020 17:54:08 46.55 46.29 201.35 13.3
17.11.2020 17:55:08 46.52 46.31 201.35 13.3
17.11.2020 17:56:08 46.55 46.31 201.34 13.3
17.11.2020 17:57:08 46.51 46.3 201.34 13.3
17.11.2020 17:58:08 46.5 46.3 201.34 13.3
17.11.2020 17:59:08 46.52 46.3 201.34 13.3
17.11.2020 18:00:08 46.53 46.31 201.34 13.3
17.11.2020 18:01:08 46.53 46.3 201.34 13.3
17.11.2020 18:02:08 46.51 46.31 201.35 13.3
17.11.2020 18:03:08 46.5 46.3 201.34 13.3
17.11.2020 18:04:08 46.55 46.3 201.34 13.3
17.11.2020 18:05:08 46.52 46.31 201.34 13.3
17.11.2020 18:06:08 46.51 46.31 201.34 13.3
17.11.2020 18:07:08 46.52 46.32 201.34 13.3
17.11.2020 18:08:08 46.52 46.31 201.34 13.3
17.11.2020 18:09:08 46.51 46.32 201.34 13.3
17.11.2020 18:10:08 46.51 46.31 201.34 13.3
17.11.2020 18:11:08 46.5 46.32 201.34 13.3
17.11.2020 18:12:08 46.52 46.32 201.34 13.3
17.11.2020 18:13:08 46.5 46.32 201.32 13.3
17.11.2020 18:14:08 46.51 46.32 201.32 13.3
17.11.2020 18:15:08 46.5 46.32 201.32 13.3
17.11.2020 18:16:08 46.51 46.32 201.32 13.3
17.11.2020 18:17:08 46.5 46.33 201.34 13.3
17.11.2020 18:18:08 46.5 46.32 201.34 13.3
17.11.2020 18:19:08 46.5 46.32 201.32 13.3
17.11.2020 18:20:08 46.5 46.32 201.32 13.3
17.11.2020 18:21:08 46.5 46.32 201.32 13.3
17.11.2020 18:22:08 46.5 46.33 201.32 13.3
17.11.2020 18:23:08 46.48 46.33 201.32 13.3
17.11.2020 18:24:08 46.48 46.33 201.32 13.3
17.11.2020 18:25:08 46.5 46.32 201.32 13.3
17.11.2020 18:26:08 46.5 46.33 201.32 13.3
17.11.2020 18:27:08 46.51 46.33 201.32 13.3
17.11.2020 18:28:08 46.5 46.33 201.32 13.3
17.11.2020 18:29:08 46.48 46.33 201.31 13.3
17.11.2020 18:30:08 46.5 46.33 201.34 13.3
17.11.2020 18:31:08 46.5 46.32 201.32 13.3
17.11.2020 18:32:08 46.48 46.32 201.32 13.3
17.11.2020 18:33:08 46.48 46.33 201.32 13.3
17.11.2020 18:34:08 46.5 46.33 201.32 13.3
17.11.2020 18:35:08 46.47 46.33 201.32 13.3
17.11.2020 18:36:08 46.48 46.33 201.32 13.3
17.11.2020 18:37:08 46.5 46.33 201.32 13.3
17.11.2020 18:38:08 46.5 46.35 201.32 13.3
17.11.2020 18:39:08 46.51 46.33 201.32 13.3
17.11.2020 18:40:08 46.47 46.34 201.32 13.3
17.11.2020 18:41:08 46.48 46.33 201.32 13.3
17.11.2020 18:42:08 46.5 46.33 201.32 13.3
17.11.2020 18:43:08 46.47 46.34 201.32 13.3
17.11.2020 18:44:08 46.48 46.34 201.32 13.3
17.11.2020 18:45:08 46.48 46.33 201.32 13.3
17.11.2020 18:46:08 46.47 46.34 201.32 13.3
17.11.2020 18:47:08 46.5 46.33 201.32 13.3
17.11.2020 18:48:08 46.51 46.34 201.32 13.3
17.11.2020 18:49:08 46.48 46.35 201.32 13.3
17.11.2020 18:50:08 46.46 46.35 201.32 13.3
17.11.2020 18:51:08 46.47 46.34 201.32 13.3
17.11.2020 18:52:08 46.47 46.34 201.32 13.3
17.11.2020 18:53:08 46.47 46.35 201.32 13.3
17.11.2020 18:54:08 46.47 46.35 201.32 13.3
17.11.2020 18:55:08 46.48 46.36 201.32 13.3
17.11.2020 18:56:08 46.47 46.35 201.32 13.3
17.11.2020 18:57:08 46.47 46.35 201.32 13.3
17.11.2020 18:58:08 46.47 46.34 201.32 13.3
17.11.2020 18:59:08 46.47 46.35 201.32 13.3
17.11.2020 19:00:08 46.47 46.34 201.32 13.4
17.11.2020 19:01:08 46.47 46.35 201.32 13.3
17.11.2020 19:02:08 46.48 46.35 201.32 13.3
17.11.2020 19:03:08 46.47 46.35 201.32 13.4
17.11.2020 19:04:08 46.48 46.35 201.32 13.4
17.11.2020 19:05:08 46.5 46.35 201.32 13.4
17.11.2020 19:06:08 46.47 46.35 201.32 13.4
17.11.2020 19:07:08 46.47 46.36 201.32 13.4
17.11.2020 19:08:08 46.46 46.35 201.32 13.4
17.11.2020 19:09:08 46.45 46.35 201.31 13.4
17.11.2020 19:10:08 46.46 46.35 201.32 13.4
17.11.2020 19:11:08 46.46 46.36 201.32 13.4
17.11.2020 19:12:08 46.47 46.35 201.32 13.4
17.11.2020 19:13:08 46.46 46.36 201.32 13.4
17.11.2020 19:14:08 46.47 46.36 201.31 13.4
17.11.2020 19:15:08 46.45 46.35 201.31 13.4
17.11.2020 19:16:08 46.47 46.36 201.31 13.4
17.11.2020 19:17:08 46.47 46.36 201.31 13.4
17.11.2020 19:18:08 46.47 46.35 201.31 13.4
17.11.2020 19:19:08 46.47 46.35 201.31 13.4
17.11.2020 19:20:08 46.46 46.36 201.31 13.4
17.11.2020 19:21:08 46.45 46.38 201.31 13.4
17.11.2020 19:22:08 46.46 46.35 201.31 13.4
17.11.2020 19:23:08 46.45 46.36 201.31 13.4
17.11.2020 19:24:08 46.47 46.36 201.31 13.4
17.11.2020 19:25:08 46.46 46.36 201.31 13.4
17.11.2020 19:26:08 46.47 46.36 201.31 13.4
17.11.2020 19:27:08 46.45 46.37 201.32 13.4
17.11.2020 19:28:08 46.46 46.36 201.31 13.4
17.11.2020 19:29:08 46.45 46.36 201.31 13.4
17.11.2020 19:30:08 46.45 46.35 201.31 13.4
17.11.2020 19:31:08 46.45 46.36 201.31 13.4
17.11.2020 19:32:08 46.45 46.37 201.31 13.4
17.11.2020 19:33:08 46.48 46.36 201.32 13.4
17.11.2020 19:34:08 46.46 46.37 201.31 13.3
17.11.2020 19:35:08 46.46 46.36 201.31 13.3
17.11.2020 19:36:08 46.46 46.36 201.31 13.3
17.11.2020 19:37:08 46.43 46.35 201.29 13.3
17.11.2020 19:38:08 46.47 46.36 201.29 13.3
17.11.2020 19:39:08 46.46 46.36 201.31 13.3
17.11.2020 19:40:08 46.46 46.36 201.32 13.3
17.11.2020 19:41:08 46.46 46.36 201.29 13.3
17.11.2020 19:42:08 46.45 46.37 201.29 13.3
17.11.2020 19:43:08 46.47 46.36 201.29 13.3
17.11.2020 19:44:08 46.46 46.37 201.29 13.3
17.11.2020 19:45:08 46.45 46.37 201.31 13.3
17.11.2020 19:46:08 46.45 46.36 201.29 13.3
17.11.2020 19:47:08 46.46 46.37 201.29 13.3
17.11.2020 19:48:08 46.45 46.37 201.31 13.3
17.11.2020 19:49:08 46.45 46.37 201.31 13.3
17.11.2020 19:50:08 46.45 46.38 201.29 13.3
17.11.2020 19:51:08 46.43 46.37 201.29 13.3
17.11.2020 19:52:08 46.45 46.37 201.29 13.3
17.11.2020 19:53:08 46.47 46.36 201.29 13.3
17.11.2020 19:54:08 46.46 46.38 201.28 13.3
17.11.2020 19:55:08 46.45 46.37 201.29 13.3
17.11.2020 19:56:08 46.45 46.37 201.31 13.3
17.11.2020 19:57:08 46.45 46.38 201.29 13.3
17.11.2020 19:58:08 46.45 46.38 201.29 13.3
17.11.2020 19:59:08 46.43 46.38 201.29 13.3
17.11.2020 20:00:08 46.45 46.38 201.31 13.3
17.11.2020 20:01:08 46.46 46.37 201.29 13.3
17.11.2020 20:02:08 46.42 46.37 201.29 13.3
17.11.2020 20:03:08 46.43 46.37 201.29 13.3
17.11.2020 20:04:08 46.46 46.36 201.29 13.3
17.11.2020 20:05:08 46.43 46.38 201.29 13.3
17.11.2020 20:06:08 46.42 46.38 201.29 13.3
17.11.2020 20:07:08 46.43 46.37 201.29 13.3
17.11.2020 20:08:08 46.45 46.37 201.29 13.3
17.11.2020 20:09:08 46.46 46.37 201.29 13.3
17.11.2020 20:10:08 46.42 46.36 201.29 13.3
17.11.2020 20:11:08 46.42 46.38 201.28 13.3
17.11.2020 20:12:08 46.47 46.37 201.29 13.3
17.11.2020 20:13:08 46.43 46.38 201.29 13.3
17.11.2020 20:14:08 46.43 46.38 201.29 13.3
17.11.2020 20:15:08 46.43 46.38 201.28 13.3
17.11.2020 20:16:08 46.42 46.39 201.28 13.3
17.11.2020 20:17:08 46.43 46.38 201.28 13.3
17.11.2020 20:18:08 46.45 46.37 201.28 13.3
17.11.2020 20:19:08 46.45 46.37 201.29 13.3
17.11.2020 20:20:08 46.46 46.38 201.28 13.3
17.11.2020 20:21:08 46.43 46.38 201.28 13.3
17.11.2020 20:22:08 46.43 46.38 201.28 13.3
17.11.2020 20:23:08 46.43 46.38 201.28 13.3
17.11.2020 20:24:08 46.42 46.37 201.26 13.3
17.11.2020 20:25:08 46.43 46.38 201.29 13.3
17.11.2020 20:26:08 46.43 46.38 201.26 13.3
17.11.2020 20:27:08 46.43 46.38 201.28 13.3
17.11.2020 20:28:08 46.43 46.38 201.28 13.3
17.11.2020 20:29:08 46.42 46.38 201.28 13.3
17.11.2020 20:30:08 46.42 46.38 201.28 13.3
17.11.2020 20:31:08 46.43 46.38 201.28 13.3
17.11.2020 20:32:08 46.45 46.38 201.26 13.3
17.11.2020 20:33:08 46.42 46.38 201.28 13.3
17.11.2020 20:34:08 46.45 46.38 201.26 13.3
17.11.2020 20:35:08 46.45 46.38 201.28 13.3
17.11.2020 20:36:08 46.43 46.38 201.28 13.3
17.11.2020 20:37:08 46.43 46.38 201.28 13.3
17.11.2020 20:38:08 46.43 46.39 201.26 13.3
17.11.2020 20:39:08 46.42 46.39 201.26 13.3
17.11.2020 20:40:08 46.42 46.38 201.26 13.3
17.11.2020 20:41:08 46.42 46.38 201.26 13.3
17.11.2020 20:42:08 46.42 46.39 201.28 13.3
17.11.2020 20:43:08 46.42 46.38 201.26 13.3
17.11.2020 20:44:08 46.42 46.38 201.26 13.3
17.11.2020 20:45:08 46.42 46.38 201.28 13.3
17.11.2020 20:46:08 46.41 46.39 201.26 13.3
17.11.2020 20:47:08 46.42 46.38 201.26 13.3
17.11.2020 20:48:08 46.43 46.38 201.28 13.3
17.11.2020 20:49:08 46.43 46.38 201.28 13.3
17.11.2020 20:50:08 46.45 46.39 201.28 13.3
17.11.2020 20:51:08 46.43 46.39 201.26 13.3
17.11.2020 20:52:08 46.43 46.38 201.28 13.3
17.11.2020 20:53:08 46.45 46.38 201.26 13.3
17.11.2020 20:54:08 46.43 46.38 201.26 13.3
17.11.2020 20:55:08 46.42 46.38 201.26 13.3
17.11.2020 20:56:08 46.42 46.38 201.26 13.3
17.11.2020 20:57:08 46.42 46.39 201.26 13.3
17.11.2020 20:58:08 46.42 46.39 201.26 13.3
17.11.2020 20:59:08 46.43 46.39 201.28 13.3
17.11.2020 21:00:08 46.43 46.39 201.26 13.3
17.11.2020 21:01:08 46.45 46.38 201.26 13.3
17.11.2020 21:02:08 46.43 46.38 201.28 13.3
17.11.2020 21:03:08 46.45 46.39 201.26 13.3
17.11.2020 21:04:08 46.43 46.38 201.28 13.3
17.11.2020 21:05:08 46.43 46.39 201.26 13.3
17.11.2020 21:06:08 46.45 46.39 201.26 13.3
17.11.2020 21:07:08 46.41 46.39 201.26 13.3
17.11.2020 21:08:08 46.42 46.39 201.26 13.3
17.11.2020 21:09:08 46.42 46.39 201.26 13.3
17.11.2020 21:10:08 46.42 46.39 201.26 13.3
17.11.2020 21:11:08 46.42 46.38 201.26 13.3
17.11.2020 21:12:08 46.42 46.39 201.26 13.3
17.11.2020 21:13:08 46.42 46.39 201.26 13.3
17.11.2020 21:14:08 46.43 46.39 201.26 13.3
17.11.2020 21:15:08 46.42 46.38 201.26 13.3
17.11.2020 21:16:08 46.42 46.39 201.26 13.3
17.11.2020 21:17:08 46.42 46.39 201.26 13.3
17.11.2020 21:18:08 46.42 46.39 201.26 13.3
17.11.2020 21:19:08 46.43 46.39 201.26 13.3
17.11.2020 21:20:08 46.42 46.39 201.26 13.3
17.11.2020 21:21:08 46.42 46.39 201.26 13.3
17.11.2020 21:22:08 46.45 46.39 201.26 13.3
17.11.2020 21:23:08 46.43 46.39 201.26 13.3
17.11.2020 21:24:08 46.42 46.38 201.26 13.3
17.11.2020 21:25:08 46.42 46.4 201.26 13.3
17.11.2020 21:26:08 46.42 46.4 201.26 13.3
17.11.2020 21:27:08 46.41 46.39 201.26 13.3
17.11.2020 21:28:08 46.42 46.39 201.26 13.3
17.11.2020 21:29:08 46.43 46.38 201.26 13.3
17.11.2020 21:30:08 46.41 46.39 201.26 13.3
17.11.2020 21:31:08 46.42 46.39 201.26 13.3
17.11.2020 21:32:08 46.42 46.39 201.26 13.3
17.11.2020 21:33:08 46.42 46.39 201.26 13.3
17.11.2020 21:34:08 46.42 46.39 201.26 13.3
17.11.2020 21:35:08 46.42 46.4 201.26 13.3
17.11.2020 21:36:08 46.42 46.39 201.26 13.3
17.11.2020 21:37:08 46.43 46.39 201.26 13.3
17.11.2020 21:38:08 46.43 46.38 201.26 13.3
17.11.2020 21:39:08 46.41 46.4 201.26 13.3
17.11.2020 21:40:08 46.43 46.39 201.26 13.3
17.11.2020 21:41:08 46.42 46.39 201.26 13.3
17.11.2020 21:42:08 46.4 46.39 201.26 13.3
17.11.2020 21:43:08 46.43 46.4 201.26 13.3
17.11.2020 21:44:08 46.42 46.39 201.26 13.3
17.11.2020 21:45:08 46.41 46.39 201.26 13.3
17.11.2020 21:46:08 46.42 46.39 201.26 13.3
17.11.2020 21:47:08 46.41 46.39 201.26 13.3
17.11.2020 21:48:08 46.43 46.4 201.26 13.3
17.11.2020 21:49:08 46.43 46.4 201.26 13.3
17.11.2020 21:50:08 46.43 46.39 201.26 13.3
17.11.2020 21:51:08 46.43 46.4 201.26 13.3
17.11.2020 21:52:08 46.41 46.39 201.26 13.3
17.11.2020 21:53:08 46.42 46.39 201.26 13.3
17.11.2020 21:54:08 46.42 46.39 201.26 13.3
17.11.2020 21:55:08 46.43 46.4 201.26 13.3
17.11.2020 21:56:08 46.42 46.4 201.25 13.3
17.11.2020 21:57:08 46.42 46.4 201.26 13.3
17.11.2020 21:58:08 46.42 46.39 201.26 13.3
17.11.2020 21:59:08 46.41 46.4 201.26 13.3
17.11.2020 22:00:08 46.42 46.4 201.26 13.3
17.11.2020 22:01:08 46.41 46.39 201.26 13.3
17.11.2020 22:02:08 46.43 46.4 201.26 13.3
17.11.2020 22:03:08 46.42 46.4 201.26 13.3
17.11.2020 22:04:08 46.43 46.4 201.26 13.3
17.11.2020 22:05:08 46.4 46.39 201.26 13.3
17.11.2020 22:06:08 46.43 46.41 201.26 13.3
17.11.2020 22:07:08 46.43 46.4 201.26 13.3
17.11.2020 22:08:08 46.41 46.4 201.26 13.3
17.11.2020 22:09:08 46.42 46.39 201.26 13.3
17.11.2020 22:10:08 46.41 46.4 201.26 13.3
17.11.2020 22:11:08 46.41 46.4 201.26 13.3
17.11.2020 22:12:08 46.4 46.39 201.26 13.3
17.11.2020 22:13:08 46.41 46.4 201.26 13.3
17.11.2020 22:14:08 46.42 46.4 201.26 13.3
17.11.2020 22:15:08 46.42 46.4 201.26 13.3
17.11.2020 22:16:08 46.42 46.39 201.26 13.3
17.11.2020 22:17:08 46.42 46.4 201.26 13.3
17.11.2020 22:18:08 46.41 46.39 201.26 13.3
17.11.2020 22:19:08 46.4 46.4 201.26 13.3
17.11.2020 22:20:08 46.42 46.39 201.26 13.3
17.11.2020 22:21:08 46.43 46.4 201.26 13.3
17.11.2020 22:22:08 46.41 46.4 201.26 13.3
17.11.2020 22:23:08 46.42 46.4 201.26 13.3
17.11.2020 22:24:08 46.42 46.4 201.26 13.3
17.11.2020 22:25:08 46.42 46.4 201.26 13.3
17.11.2020 22:26:08 46.41 46.38 201.26 13.3
17.11.2020 22:27:08 46.43 46.4 201.26 13.3
17.11.2020 22:28:08 46.43 46.39 201.26 13.3
17.11.2020 22:29:08 46.41 46.39 201.26 13.3
17.11.2020 22:30:08 46.42 46.4 201.25 13.3
17.11.2020 22:31:08 46.42 46.4 201.26 13.3
17.11.2020 22:32:08 46.4 46.4 201.26 13.3
17.11.2020 22:33:08 46.42 46.4 201.26 13.3
17.11.2020 22:34:08 46.41 46.4 201.26 13.3
17.11.2020 22:35:08 46.41 46.4 201.26 13.3
17.11.2020 22:36:08 46.4 46.41 201.25 13.3
17.11.2020 22:37:08 46.41 46.4 201.25 13.3
17.11.2020 22:38:08 46.42 46.4 201.26 13.3
17.11.2020 22:39:08 46.43 46.39 201.25 13.3
17.11.2020 22:40:08 46.42 46.4 201.26 13.3
17.11.2020 22:41:08 46.41 46.4 201.25 13.3
17.11.2020 22:42:08 46.4 46.39 201.25 13.3
17.11.2020 22:43:08 46.41 46.39 201.25 13.3
17.11.2020 22:44:08 46.41 46.4 201.26 13.3
17.11.2020 22:45:08 46.41 46.39 201.26 13.3
17.11.2020 22:46:08 46.42 46.41 201.25 13.3
17.11.2020 22:47:08 46.42 46.39 201.26 13.3
17.11.2020 22:48:08 46.4 46.39 201.25 13.3
17.11.2020 22:49:08 46.41 46.4 201.25 13.3
17.11.2020 22:50:08 46.41 46.4 201.26 13.3
17.11.2020 22:52:08 46.41 46.4 201.26 13.3
17.11.2020 22:53:08 46.41 46.4 201.25 13.3
17.11.2020 22:54:08 46.42 46.39 201.26 13.3
17.11.2020 22:55:08 46.42 46.39 201.26 13.3
17.11.2020 22:56:08 46.41 46.4 201.26 13.3
17.11.2020 22:57:08 46.42 46.4 201.25 13.3
17.11.2020 22:58:08 46.42 46.4 201.26 13.3
17.11.2020 22:59:08 46.41 46.4 201.25 13.3
17.11.2020 23:00:08 46.41 46.4 201.26 13.3
17.11.2020 23:01:08 46.4 46.4 201.25 13.3
17.11.2020 23:02:08 46.41 46.4 201.25 13.3
17.11.2020 23:03:08 46.4 46.41 201.25 13.3
17.11.2020 23:04:08 46.41 46.39 201.26 13.3
17.11.2020 23:05:08 46.41 46.4 201.25 13.3
17.11.2020 23:06:08 46.38 46.39 201.25 13.3
17.11.2020 23:07:08 46.42 46.39 201.25 13.3
17.11.2020 23:08:08 46.42 46.4 201.25 13.3
17.11.2020 23:09:08 46.41 46.39 201.25 13.3
17.11.2020 23:10:08 46.4 46.4 201.26 13.3
17.11.2020 23:11:08 46.42 46.4 201.25 13.3
17.11.2020 23:12:08 46.42 46.41 201.25 13.3
17.11.2020 23:13:08 46.4 46.4 201.25 13.3
17.11.2020 23:14:08 46.41 46.4 201.25 13.3
17.11.2020 23:15:08 46.41 46.39 201.25 13.3
17.11.2020 23:16:08 46.4 46.4 201.25 13.3
17.11.2020 23:17:08 46.41 46.4 201.25 13.3
17.11.2020 23:18:08 46.41 46.4 201.25 13.3
17.11.2020 23:19:08 46.38 46.4 201.25 13.3
17.11.2020 23:20:08 46.41 46.4 201.25 13.3
17.11.2020 23:21:08 46.41 46.4 201.25 13.3
17.11.2020 23:22:08 46.42 46.41 201.25 13.3
17.11.2020 23:23:08 46.42 46.41 201.25 13.3
17.11.2020 23:24:08 46.4 46.39 201.26 13.3
17.11.2020 23:25:08 46.41 46.4 201.25 13.3
17.11.2020 23:26:08 46.4 46.4 201.25 13.3
17.11.2020 23:27:08 46.42 46.4 201.23 13.3
17.11.2020 23:28:08 46.42 46.39 201.25 13.3
17.11.2020 23:29:08 46.41 46.4 201.25 13.3
17.11.2020 23:30:08 46.42 46.41 201.25 13.3
17.11.2020 23:31:08 46.41 46.39 201.25 13.3
17.11.2020 23:32:08 46.4 46.4 201.23 13.3
17.11.2020 23:33:08 46.4 46.41 201.25 13.3
17.11.2020 23:34:08 46.4 46.41 201.23 13.3
17.11.2020 23:35:08 46.42 46.41 201.23 13.3
17.11.2020 23:36:08 46.4 46.41 201.23 13.3
17.11.2020 23:37:08 46.41 46.39 201.25 13.3
17.11.2020 23:38:08 46.42 46.41 201.25 13.3
17.11.2020 23:39:08 46.38 46.4 201.25 13.3
17.11.2020 23:40:08 46.41 46.4 201.25 13.3
17.11.2020 23:41:08 46.41 46.41 201.25 13.3
17.11.2020 23:42:08 46.42 46.39 201.25 13.3
17.11.2020 23:43:08 46.4 46.4 201.23 13.3
17.11.2020 23:44:08 46.42 46.39 201.23 13.3
17.11.2020 23:45:08 46.42 46.4 201.23 13.3
17.11.2020 23:46:08 46.38 46.4 201.23 13.3
17.11.2020 23:47:08 46.41 46.39 201.23 13.3
17.11.2020 23:48:08 46.4 46.4 201.25 13.3
17.11.2020 23:49:08 46.43 46.4 201.25 13.3
17.11.2020 23:50:08 46.4 46.39 201.25 13.3
17.11.2020 23:51:08 46.4 46.39 201.25 13.3
17.11.2020 23:52:08 46.42 46.4 201.23 13.3
17.11.2020 23:53:08 46.41 46.39 201.23 13.3
17.11.2020 23:54:08 46.41 46.41 201.25 13.3
17.11.2020 23:55:08 46.42 46.39 201.25 13.3
17.11.2020 23:56:08 46.41 46.39 201.23 13.3
17.11.2020 23:57:08 46.4 46.4 201.23 13.3
17.11.2020 23:58:08 46.41 46.4 201.25 13.3
17.11.2020 23:59:08 46.42 46.4 201.23 13.3
18.11.2020 00:00:08 46.4 46.41 201.25 13.3
18.11.2020 00:01:08 46.42 46.41 201.23 13.3
18.11.2020 00:02:08 46.42 46.39 201.25 13.3
18.11.2020 00:03:08 46.4 46.4 201.23 13.3
18.11.2020 00:04:08 46.41 46.41 201.23 13.3
18.11.2020 00:05:08 46.37 46.39 201.25 13.3
18.11.2020 00:06:08 46.4 46.4 201.23 13.3
18.11.2020 00:07:08 46.4 46.4 201.21 13.3
18.11.2020 00:08:08 46.4 46.41 201.23 13.3
18.11.2020 00:09:08 46.42 46.41 201.23 13.3
18.11.2020 00:10:08 46.4 46.41 201.23 13.3
18.11.2020 00:11:08 46.42 46.4 201.23 13.3
18.11.2020 00:12:08 46.41 46.39 201.23 13.3
18.11.2020 00:13:08 46.38 46.39 201.21 13.3
18.11.2020 00:14:08 46.4 46.4 201.21 13.3
18.11.2020 00:15:08 46.42 46.4 201.23 13.3
18.11.2020 00:16:08 46.41 46.4 201.21 13.3
18.11.2020 00:17:08 46.38 46.4 201.23 13.3
18.11.2020 00:18:08 46.41 46.41 201.23 13.3
18.11.2020 00:19:08 46.42 46.4 201.23 13.3
18.11.2020 00:20:08 46.41 46.4 201.23 13.3
18.11.2020 00:21:08 46.4 46.41 201.21 13.3
18.11.2020 00:22:08 46.41 46.39 201.23 13.3
18.11.2020 00:23:08 46.38 46.39 201.23 13.3
18.11.2020 00:24:08 46.41 46.4 201.21 13.3
18.11.2020 00:25:08 46.4 46.4 201.21 13.3
18.11.2020 00:26:08 46.42 46.39 201.21 13.3
18.11.2020 00:27:08 46.41 46.39 201.21 13.3
18.11.2020 00:28:08 46.41 46.4 201.21 13.3
18.11.2020 00:29:08 46.41 46.39 201.23 13.3
18.11.2020 00:30:08 46.42 46.39 201.23 13.3
18.11.2020 00:31:08 46.4 46.4 201.23 13.3
18.11.2020 00:32:08 46.42 46.4 201.21 13.3
18.11.2020 00:33:08 46.42 46.4 201.21 13.3
18.11.2020 00:34:08 46.4 46.4 201.21 13.3
18.11.2020 00:35:08 46.4 46.41 201.21 13.3
18.11.2020 00:36:08 46.4 46.4 201.23 13.3
18.11.2020 00:37:08 46.42 46.4 201.21 13.3
18.11.2020 00:38:08 46.4 46.4 201.23 13.3
18.11.2020 00:39:08 46.4 46.39 201.21 13.3
18.11.2020 00:40:08 46.41 46.39 201.23 13.3
18.11.2020 00:41:08 46.41 46.39 201.23 13.3
18.11.2020 00:42:08 46.38 46.4 201.21 13.3
18.11.2020 00:43:08 46.4 46.4 201.21 13.3
18.11.2020 00:44:08 46.4 46.39 201.21 13.3
18.11.2020 00:45:08 46.41 46.4 201.21 13.3
18.11.2020 00:46:08 46.38 46.4 201.21 13.3
18.11.2020 00:47:08 46.4 46.39 201.23 13.3
18.11.2020 00:48:08 46.43 46.4 201.21 13.3
18.11.2020 00:49:08 46.41 46.41 201.21 13.3
18.11.2020 00:50:08 46.41 46.41 201.21 13.3
18.11.2020 00:51:08 46.4 46.39 201.21 13.3
18.11.2020 00:52:08 46.42 46.4 201.23 13.3
18.11.2020 00:53:08 46.4 46.41 201.21 13.3
18.11.2020 00:54:08 46.4 46.4 201.21 13.3
18.11.2020 00:55:08 46.41 46.4 201.21 13.3
18.11.2020 00:56:08 46.4 46.41 201.23 13.3
18.11.2020 00:57:08 46.42 46.39 201.23 13.3
18.11.2020 00:58:08 46.42 46.4 201.21 13.3
18.11.2020 00:59:08 46.4 46.4 201.21 13.3
18.11.2020 01:00:08 46.42 46.4 201.21 13.3
18.11.2020 01:01:08 46.38 46.41 201.21 13.3
18.11.2020 01:02:08 46.37 46.41 201.23 13.3
18.11.2020 01:03:08 46.4 46.4 201.21 13.3
18.11.2020 01:04:08 46.4 46.39 201.21 13.3
18.11.2020 01:05:08 46.4 46.41 201.21 13.3
18.11.2020 01:06:08 46.4 46.41 201.21 13.3
18.11.2020 01:07:08 46.4 46.41 201.21 13.3
18.11.2020 01:08:08 46.41 46.41 201.21 13.3
18.11.2020 01:09:08 46.41 46.41 201.2 13.3
18.11.2020 01:10:08 46.38 46.41 201.2 13.3
18.11.2020 01:11:08 46.4 46.41 201.2 13.3
18.11.2020 01:12:08 46.4 46.41 201.2 13.3
18.11.2020 01:13:08 46.41 46.4 201.21 13.3
18.11.2020 01:14:08 46.41 46.4 201.21 13.3
18.11.2020 01:15:08 46.41 46.4 201.21 13.3
18.11.2020 01:16:08 46.41 46.4 201.21 13.3
18.11.2020 01:17:08 46.38 46.39 201.21 13.3
18.11.2020 01:18:08 46.41 46.4 201.21 13.3
18.11.2020 01:19:08 46.4 46.42 201.21 13.3
18.11.2020 01:20:08 46.4 46.39 201.21 13.3
18.11.2020 01:21:08 46.41 46.39 201.21 13.3
18.11.2020 01:22:08 46.42 46.4 201.21 13.3
18.11.2020 01:23:08 46.38 46.41 201.21 13.3
18.11.2020 01:24:08 46.42 46.4 201.21 13.3
18.11.2020 01:25:08 46.4 46.4 201.21 13.3
18.11.2020 01:26:08 46.4 46.4 201.21 13.3
18.11.2020 01:27:08 46.4 46.39 201.21 13.3
18.11.2020 01:28:08 46.42 46.4 201.21 13.3
18.11.2020 01:29:08 46.4 46.41 201.2 13.3
18.11.2020 01:30:08 46.43 46.4 201.21 13.3
18.11.2020 01:31:08 46.38 46.41 201.21 13.3
18.11.2020 01:32:08 46.4 46.41 201.2 13.3
18.11.2020 01:33:08 46.42 46.41 201.21 13.3
18.11.2020 01:34:08 46.38 46.4 201.2 13.3
