Date Time Temperature Temperature_Out Temperature_In Inlet_Pressure Outlet_Pressure Confining_Pressure_Reactor Confining_Pressure_Sample
27.01.2023 11:41:33 14 13.9 13.9 10.25 0.403 21.2 12.33
27.01.2023 11:41:43 14 13.9 13.9 10.25 0.408 21.19 12.33
27.01.2023 11:41:53 14 13.9 13.9 10.24 0.406 21.19 12.33
27.01.2023 11:42:03 14 13.9 13.9 10.25 0.406 21.19 12.33
27.01.2023 11:42:13 14 13.9 13.9 10.25 0.406 21.19 12.33
27.01.2023 11:42:23 14 13.9 13.9 10.25 0.41 21.19 12.33
27.01.2023 11:42:33 14 13.9 13.9 10.23 0.41 21.2 12.33
27.01.2023 11:42:43 14 13.9 13.9 10.24 0.412 21.18 12.33
27.01.2023 11:42:53 14 13.9 13.9 10.25 0.406 21.18 12.33
27.01.2023 11:43:03 14 13.9 13.9 10.24 0.412 21.18 12.33
27.01.2023 11:43:13 14 13.9 14 10.25 0.416 21.19 12.33
27.01.2023 11:43:23 14 13.9 14 10.24 0.414 21.18 12.33
27.01.2023 11:43:33 14 13.9 14 10.24 0.42 21.18 12.33
27.01.2023 11:43:43 14 13.9 14 10.23 0.418 21.18 12.33
27.01.2023 11:43:53 14 13.9 14 10.23 0.414 21.19 12.33
27.01.2023 11:44:03 14 13.9 14 10.23 0.418 21.18 12.32
27.01.2023 11:44:13 14 13.9 14 10.24 0.42 21.18 12.32
27.01.2023 11:44:23 14 13.9 14 10.23 0.418 21.18 12.32
27.01.2023 11:44:33 14 13.9 14 10.23 0.421 21.18 12.33
27.01.2023 11:44:43 14 13.9 14 10.21 0.423 21.18 12.32
27.01.2023 11:44:53 14 13.9 14 10.21 0.42 21.18 12.32
27.01.2023 11:45:03 14 13.9 14 10.22 0.423 21.18 12.32
27.01.2023 11:45:13 14 13.9 14 10.22 0.421 21.18 12.32
27.01.2023 11:45:23 14 13.9 14 10.23 0.42 21.18 12.32
27.01.2023 11:45:33 14 13.9 14 10.22 0.423 21.18 12.31
27.01.2023 11:45:43 14 13.9 14 10.21 0.418 21.18 12.31
27.01.2023 11:45:53 14 13.9 14 10.22 0.423 21.18 12.31
27.01.2023 11:46:03 14 13.9 14 10.22 0.427 21.18 12.31
27.01.2023 11:46:13 14 13.9 14 10.22 0.429 21.18 12.31
27.01.2023 11:46:23 14 13.9 14 10.21 0.427 21.18 12.31
27.01.2023 11:46:33 14 13.9 14 10.2 0.427 21.18 12.31
27.01.2023 11:46:43 14 13.9 14 10.21 0.429 21.18 12.31
27.01.2023 11:46:53 14 13.9 14 10.2 0.427 21.18 12.31
27.01.2023 11:47:03 14 13.9 14 10.21 0.431 21.18 12.31
27.01.2023 11:47:13 14 13.9 14 10.2 0.438 21.18 12.31
27.01.2023 11:47:23 14 13.9 14 10.21 0.431 21.18 12.31
27.01.2023 11:47:33 14 13.9 14 10.21 0.429 21.18 12.31
27.01.2023 11:47:43 14 13.9 14 10.2 0.435 21.18 12.31
27.01.2023 11:47:53 14 13.9 14 10.2 0.436 21.18 12.31
27.01.2023 11:48:03 14 13.9 14 10.2 0.435 21.18 12.31
27.01.2023 11:48:13 14 13.9 14 10.2 0.435 21.18 12.31
27.01.2023 11:48:23 14 13.9 13.9 10.2 0.435 21.18 12.31
27.01.2023 11:48:33 14 13.9 14 10.2 0.435 21.18 12.3
27.01.2023 11:48:43 14 13.9 14 10.19 0.435 21.18 12.3
27.01.2023 11:48:53 14 13.9 14 10.18 0.436 21.18 12.3
27.01.2023 11:49:03 14 13.9 14 10.19 0.438 21.18 12.3
27.01.2023 11:49:13 14 13.9 14 10.2 0.438 21.18 12.3
27.01.2023 11:49:23 14 13.9 14 10.2 0.442 21.17 12.3
27.01.2023 11:49:33 14 13.9 14 10.19 0.44 21.18 12.3
27.01.2023 11:49:43 14 13.9 14 10.19 0.442 21.17 12.3
27.01.2023 11:49:53 14 13.9 14 10.18 0.44 21.18 12.3
27.01.2023 11:50:03 14 13.9 14 10.18 0.44 21.17 12.3
27.01.2023 11:50:13 14 13.9 14 10.18 0.444 21.17 12.3
27.01.2023 11:50:23 14 13.9 14 10.18 0.44 21.17 12.3
27.01.2023 11:50:33 14 13.9 14 10.18 0.446 21.17 12.3
27.01.2023 11:50:43 14 13.9 14 10.17 0.446 21.17 12.3
27.01.2023 11:50:53 14 13.9 14 10.17 0.44 21.17 12.3
27.01.2023 11:51:03 14 13.9 14 10.18 0.446 21.16 12.3
27.01.2023 11:51:13 14 13.9 14 10.16 0.446 21.16 12.3
27.01.2023 11:51:23 14 13.9 14 10.17 0.448 21.17 12.29
27.01.2023 11:51:33 14 13.9 14 10.18 0.45 21.16 12.3
27.01.2023 11:51:43 14 13.9 14 10.17 0.45 21.17 12.3
27.01.2023 11:51:53 14 13.9 14 10.18 0.451 21.16 12.29
27.01.2023 11:52:03 14 13.9 14 10.18 0.451 21.16 12.29
27.01.2023 11:52:13 14 13.9 14 10.17 0.45 21.16 12.29
27.01.2023 11:52:23 14 13.9 14 10.17 0.451 21.16 12.29
27.01.2023 11:52:33 14 13.9 14 10.16 0.453 21.16 12.29
27.01.2023 11:52:43 14 13.9 14 10.15 0.455 21.16 12.29
27.01.2023 11:52:53 14 13.9 14 10.17 0.455 21.16 12.29
27.01.2023 11:53:03 13.9 13.9 14 10.17 0.453 21.16 12.29
27.01.2023 11:53:13 13.9 13.9 14 10.16 0.455 21.16 12.29
27.01.2023 11:53:23 13.9 13.9 14 10.16 0.455 21.16 12.29
27.01.2023 11:53:33 13.9 13.9 14 10.15 0.457 21.16 12.29
27.01.2023 11:53:43 13.9 13.9 14 10.15 0.457 21.16 12.29
27.01.2023 11:53:53 14 13.9 14 10.17 0.455 21.16 12.28
27.01.2023 11:54:03 14 13.9 14 10.16 0.459 21.16 12.28
27.01.2023 11:54:13 14 13.9 14 10.17 0.459 21.16 12.28
27.01.2023 11:54:23 14 13.9 14 10.15 0.461 21.16 12.28
27.01.2023 11:54:33 14 13.9 14 10.15 0.461 21.16 12.28
27.01.2023 11:54:43 14 13.9 14 10.14 0.461 21.16 12.28
27.01.2023 11:54:53 14 13.9 14 10.15 0.466 21.16 12.28
27.01.2023 11:55:03 14 13.9 14 10.15 0.461 21.16 12.28
27.01.2023 11:55:13 14 13.9 14 10.15 0.465 21.16 12.28
27.01.2023 11:55:23 14 13.9 14 10.14 0.465 21.16 12.28
27.01.2023 11:55:33 14 13.9 14 10.15 0.461 21.16 12.28
27.01.2023 11:55:43 14 13.9 14 10.13 0.463 21.16 12.27
27.01.2023 11:55:53 14 13.9 14 10.14 0.465 21.16 12.27
27.01.2023 11:56:03 14 13.9 14 10.13 0.466 21.16 12.27
27.01.2023 11:56:13 14 13.9 14 10.14 0.466 21.16 12.27
27.01.2023 11:56:23 14 13.9 14 10.13 0.466 21.16 12.27
27.01.2023 11:56:33 14 13.9 14 10.13 0.465 21.16 12.27
27.01.2023 11:56:43 14 13.9 14 10.14 0.47 21.16 12.27
27.01.2023 11:56:53 14 13.9 14 10.13 0.47 21.16 12.27
27.01.2023 11:57:03 14 13.9 14 10.14 0.47 21.16 12.27
27.01.2023 11:57:13 14 13.9 14 10.12 0.47 21.15 12.27
27.01.2023 11:57:23 13.9 13.9 14 10.12 0.474 21.16 12.27
27.01.2023 11:57:33 13.9 13.9 14 10.12 0.478 21.15 12.27
27.01.2023 11:57:43 13.9 13.9 14 10.12 0.478 21.15 12.27
27.01.2023 11:57:53 13.9 13.9 14 10.12 0.476 21.15 12.27
27.01.2023 11:58:03 13.9 13.9 14 10.13 0.476 21.15 12.27
27.01.2023 11:58:13 13.9 13.9 14 10.12 0.48 21.15 12.27
27.01.2023 11:58:23 13.9 13.9 14 10.11 0.48 21.15 12.27
27.01.2023 11:58:33 13.9 13.9 14 10.12 0.478 21.15 12.27
27.01.2023 11:58:43 13.9 13.9 14 10.12 0.48 21.15 12.27
27.01.2023 11:58:53 13.9 13.9 14 10.12 0.474 21.15 12.27
27.01.2023 11:59:03 14 13.9 14 10.11 0.48 21.15 12.27
27.01.2023 11:59:13 14 13.9 14 10.12 0.481 21.15 12.27
27.01.2023 11:59:23 14 13.9 14 10.11 0.48 21.15 12.27
27.01.2023 11:59:33 14 13.9 14 10.11 0.48 21.15 12.27
27.01.2023 11:59:43 14 13.9 14 10.11 0.483 21.15 12.27
27.01.2023 11:59:53 14 13.9 14 10.1 0.487 21.15 12.27
27.01.2023 12:00:03 14 13.9 14 10.1 0.483 21.15 12.27
27.01.2023 12:00:13 14 13.9 14 10.11 0.48 21.15 12.26
27.01.2023 12:00:23 14 13.9 14 10.11 0.485 21.15 12.27
27.01.2023 12:00:33 14 13.9 14 10.11 0.487 21.15 12.26
27.01.2023 12:00:43 14 13.9 14 10.11 0.487 21.14 12.26
27.01.2023 12:00:53 14 13.9 14 10.09 0.487 21.14 12.26
27.01.2023 12:01:03 14 13.9 14 10.09 0.483 21.14 12.26
27.01.2023 12:01:13 13.9 13.9 14 10.09 0.489 21.14 12.26
27.01.2023 12:01:23 13.9 13.9 14 10.1 0.491 21.14 12.25
27.01.2023 12:01:33 13.9 13.9 14 10.1 0.485 21.13 12.25
27.01.2023 12:01:43 13.9 13.9 14 10.11 0.487 21.14 12.25
27.01.2023 12:01:53 13.9 13.9 14 10.09 0.489 21.14 12.25
27.01.2023 12:02:03 13.9 13.9 14 10.1 0.489 21.13 12.26
27.01.2023 12:02:13 13.9 13.9 14 10.09 0.495 21.13 12.25
27.01.2023 12:02:23 13.9 13.9 14 10.09 0.489 21.14 12.25
27.01.2023 12:02:33 13.9 13.9 14 10.09 0.496 21.13 12.25
27.01.2023 12:02:43 13.9 13.9 14 10.08 0.498 21.13 12.25
27.01.2023 12:02:53 13.9 13.9 14 10.09 0.5 21.13 12.25
27.01.2023 12:03:03 14 13.9 14 10.1 0.496 21.13 12.25
27.01.2023 12:03:13 13.9 13.9 14 10.08 0.498 21.13 12.25
27.01.2023 12:03:23 14 13.9 14 10.09 0.502 21.13 12.25
27.01.2023 12:03:33 14 13.9 14 10.09 0.5 21.13 12.24
27.01.2023 12:03:43 14 13.9 14 10.08 0.496 21.13 12.24
27.01.2023 12:03:53 13.9 13.9 14 10.07 0.498 21.13 12.24
27.01.2023 12:04:03 14 13.9 14 10.08 0.5 21.13 12.24
27.01.2023 12:04:13 14 13.9 14 10.08 0.506 21.13 12.24
27.01.2023 12:04:23 14 13.9 14 10.09 0.5 21.13 12.24
27.01.2023 12:04:33 14 13.9 14 10.08 0.502 21.13 12.24
27.01.2023 12:04:43 13.9 13.9 14 10.08 0.498 21.13 12.24
27.01.2023 12:04:53 13.9 13.9 14 10.07 0.502 21.13 12.24
27.01.2023 12:05:03 13.9 13.9 14 10.08 0.5 21.13 12.24
27.01.2023 12:05:13 13.9 13.9 14 10.07 0.506 21.13 12.24
27.01.2023 12:05:23 13.9 13.9 14 10.07 0.506 21.13 12.24
27.01.2023 12:05:33 13.9 13.9 14 10.06 0.506 21.13 12.24
27.01.2023 12:05:43 13.9 13.9 14 10.07 0.506 21.13 12.24
27.01.2023 12:05:53 13.9 13.9 14 10.07 0.508 21.13 12.24
27.01.2023 12:06:03 13.9 13.9 14 10.08 0.511 21.13 12.24
27.01.2023 12:06:13 13.9 13.9 14 10.06 0.51 21.13 12.24
27.01.2023 12:06:23 13.9 13.9 14 10.05 0.508 21.13 12.24
27.01.2023 12:06:33 13.9 13.9 14 10.06 0.51 21.13 12.24
27.01.2023 12:06:43 13.9 13.9 14 10.06 0.513 21.13 12.24
27.01.2023 12:06:53 13.9 13.9 14 10.06 0.508 21.13 12.24
27.01.2023 12:07:03 13.9 13.9 14 10.06 0.511 21.13 12.24
27.01.2023 12:07:13 14 13.9 14 10.06 0.51 21.13 12.24
27.01.2023 12:07:23 14 13.9 14 10.05 0.513 21.13 12.24
27.01.2023 12:07:33 14 13.9 14 10.06 0.515 21.13 12.24
27.01.2023 12:07:43 14 13.9 14 10.06 0.517 21.13 12.24
27.01.2023 12:07:53 13.9 13.9 14 10.05 0.517 21.13 12.24
27.01.2023 12:08:03 13.9 13.9 14 10.06 0.513 21.13 12.23
27.01.2023 12:08:13 13.9 13.9 14 10.03 0.521 21.13 12.23
27.01.2023 12:08:23 13.9 13.9 14 10.05 0.513 21.12 12.23
27.01.2023 12:08:33 13.9 13.9 14 10.04 0.517 21.12 12.23
27.01.2023 12:08:43 13.9 13.9 14 10.05 0.521 21.13 12.23
27.01.2023 12:08:53 13.9 13.9 14 10.04 0.523 21.11 12.23
27.01.2023 12:09:03 13.9 13.9 14 10.03 0.525 21.12 12.23
27.01.2023 12:09:13 13.9 13.9 14 10.05 0.525 21.12 12.22
27.01.2023 12:09:23 13.9 13.9 14 10.05 0.517 21.12 12.22
27.01.2023 12:09:33 13.9 13.9 14 10.03 0.523 21.11 12.22
27.01.2023 12:09:43 13.9 13.9 14 10.03 0.526 21.12 12.22
27.01.2023 12:09:53 13.9 13.9 14 10.03 0.517 21.11 12.22
27.01.2023 12:10:03 13.9 13.9 14 10.04 0.521 21.12 12.22
27.01.2023 12:10:13 14 13.9 14 10.04 0.525 21.12 12.22
27.01.2023 12:10:23 13.9 13.9 14 10.04 0.521 21.12 12.22
27.01.2023 12:10:33 13.9 13.9 14 10.03 0.526 21.11 12.22
27.01.2023 12:10:43 14 13.9 14 10.03 0.528 21.11 12.22
27.01.2023 12:10:53 14 13.9 14 10.03 0.523 21.11 12.22
27.01.2023 12:11:03 13.9 13.9 14 10.04 0.526 21.11 12.22
27.01.2023 12:11:13 13.9 13.9 14 10.03 0.526 21.11 12.22
27.01.2023 12:11:23 13.9 13.9 14 10.02 0.528 21.11 12.22
27.01.2023 12:11:33 13.9 13.9 14 10.03 0.528 21.11 12.22
27.01.2023 12:11:43 13.9 13.9 14 10.03 0.528 21.11 12.22
27.01.2023 12:11:53 13.9 13.9 14 10.03 0.53 21.11 12.22
27.01.2023 12:12:03 13.9 13.9 14 10.01 0.532 21.11 12.22
27.01.2023 12:12:13 13.9 13.9 14 10.02 0.534 21.11 12.21
27.01.2023 12:12:23 14 13.9 14 10.01 0.534 21.11 12.21
27.01.2023 12:12:33 13.9 13.9 14 10.02 0.534 21.11 12.21
27.01.2023 12:12:43 13.9 13.9 14 10.02 0.534 21.11 12.21
27.01.2023 12:12:53 14 13.9 14 10.01 0.534 21.11 12.21
27.01.2023 12:13:03 14 13.9 14 10.01 0.534 21.11 12.21
27.01.2023 12:13:13 14 13.9 14 10 0.54 21.11 12.21
27.01.2023 12:13:23 14 13.9 14 10.02 0.538 21.11 12.21
27.01.2023 12:13:33 14 13.9 14 10.01 0.536 21.11 12.21
27.01.2023 12:13:43 14 13.9 14 10.01 0.54 21.11 12.21
27.01.2023 12:13:53 14 13.9 14 10.02 0.534 21.11 12.21
27.01.2023 12:14:03 14 13.9 14 10.02 0.538 21.11 12.21
27.01.2023 12:14:13 14 13.9 14 10.01 0.54 21.11 12.21
27.01.2023 12:14:23 13.9 13.9 14 9.99 0.538 21.11 12.21
27.01.2023 12:14:33 13.9 13.9 14 10.01 0.538 21.11 12.21
27.01.2023 12:14:43 13.9 13.9 14 10 0.545 21.11 12.21
27.01.2023 12:14:53 13.9 13.9 14 10 0.541 21.11 12.21
27.01.2023 12:15:03 13.9 13.9 14 10 0.541 21.11 12.21
27.01.2023 12:15:13 13.9 13.9 14 10 0.545 21.11 12.2
27.01.2023 12:15:23 13.9 13.9 14 10.01 0.545 21.11 12.2
27.01.2023 12:15:33 13.9 13.9 14 9.99 0.549 21.1 12.2
27.01.2023 12:15:43 13.9 13.9 14 9.99 0.545 21.11 12.2
27.01.2023 12:15:53 13.9 13.9 14 9.99 0.541 21.1 12.2
27.01.2023 12:16:03 13.9 13.9 14 9.99 0.545 21.11 12.2
27.01.2023 12:16:13 13.9 13.9 14 9.99 0.547 21.1 12.2
27.01.2023 12:16:23 13.9 13.9 14 9.99 0.549 21.1 12.2
27.01.2023 12:16:33 14 13.9 14 9.99 0.549 21.1 12.2
27.01.2023 12:16:43 14 13.9 14 9.98 0.551 21.11 12.2
27.01.2023 12:16:53 14 13.9 14 9.98 0.553 21.11 12.2
27.01.2023 12:17:03 14 13.9 14 9.97 0.553 21.1 12.2
27.01.2023 12:17:13 14 13.9 14 9.99 0.555 21.1 12.2
27.01.2023 12:17:23 14 13.9 14 9.97 0.549 21.1 12.2
27.01.2023 12:17:33 14 13.9 14 9.99 0.553 21.1 12.2
27.01.2023 12:17:43 14 13.9 14 9.98 0.556 21.1 12.2
27.01.2023 12:17:53 14 13.9 14 9.99 0.556 21.1 12.2
27.01.2023 12:18:03 14 13.9 14 9.98 0.553 21.1 12.2
27.01.2023 12:18:13 13.9 13.9 14 9.98 0.555 21.1 12.19
27.01.2023 12:18:23 13.9 13.9 14 9.98 0.556 21.1 12.19
27.01.2023 12:18:33 13.9 13.9 14 9.98 0.551 21.1 12.19
27.01.2023 12:18:43 13.9 13.9 14 9.97 0.553 21.1 12.19
27.01.2023 12:18:53 13.9 13.9 14 9.98 0.562 21.1 12.19
27.01.2023 12:19:03 13.9 13.9 14 9.97 0.558 21.1 12.19
27.01.2023 12:19:13 13.9 13.9 14 9.96 0.558 21.1 12.19
27.01.2023 12:19:23 13.9 13.9 14 9.97 0.56 21.1 12.19
27.01.2023 12:19:33 13.9 13.9 14 9.96 0.556 21.09 12.19
27.01.2023 12:19:43 13.9 13.9 14 9.97 0.56 21.09 12.19
27.01.2023 12:19:53 13.9 13.9 14 9.95 0.562 21.1 12.18
27.01.2023 12:20:03 13.9 13.9 14 9.96 0.564 21.09 12.18
27.01.2023 12:20:13 13.9 13.9 14 9.95 0.558 21.09 12.18
27.01.2023 12:20:23 13.9 13.9 14 9.97 0.562 21.09 12.18
27.01.2023 12:20:33 13.9 13.9 14 9.96 0.564 21.09 12.18
27.01.2023 12:20:43 13.9 13.9 13.9 9.95 0.564 21.09 12.18
27.01.2023 12:20:53 13.9 13.9 14 9.94 0.564 21.09 12.18
27.01.2023 12:21:03 13.9 13.9 14 9.97 0.564 21.09 12.18
27.01.2023 12:21:13 13.9 13.9 14 9.96 0.57 21.09 12.18
27.01.2023 12:21:23 13.9 13.9 14 9.96 0.568 21.09 12.18
27.01.2023 12:21:33 13.9 13.9 13.9 9.96 0.571 21.09 12.18
27.01.2023 12:21:43 13.9 13.9 13.9 9.95 0.564 21.09 12.18
27.01.2023 12:21:53 13.9 13.9 13.9 9.95 0.571 21.09 12.18
27.01.2023 12:22:03 13.9 13.9 13.9 9.94 0.566 21.09 12.18
27.01.2023 12:22:13 13.9 13.9 13.9 9.94 0.573 21.09 12.18
27.01.2023 12:22:23 13.9 13.9 13.9 9.94 0.573 21.09 12.18
27.01.2023 12:22:33 13.9 13.9 13.9 9.94 0.571 21.09 12.18
27.01.2023 12:22:43 13.9 13.9 13.9 9.94 0.577 21.09 12.18
27.01.2023 12:22:53 13.9 13.9 13.9 9.94 0.575 21.09 12.17
27.01.2023 12:23:03 13.9 13.9 13.9 9.95 0.571 21.09 12.17
27.01.2023 12:23:13 13.9 13.9 13.9 9.93 0.571 21.09 12.17
27.01.2023 12:23:23 13.9 13.9 13.9 9.94 0.573 21.09 12.17
27.01.2023 12:23:33 13.9 13.9 13.9 9.94 0.575 21.09 12.17
27.01.2023 12:23:43 13.9 13.9 13.9 9.94 0.575 21.09 12.17
27.01.2023 12:23:53 14 13.9 13.9 9.93 0.579 21.09 12.17
27.01.2023 12:24:03 13.9 13.9 13.9 9.93 0.577 21.09 12.17
27.01.2023 12:24:13 14 13.9 13.9 9.94 0.577 21.08 12.17
27.01.2023 12:24:23 13.9 13.9 13.9 9.93 0.583 21.08 12.17
27.01.2023 12:24:33 13.9 13.9 13.9 9.93 0.579 21.08 12.17
27.01.2023 12:24:43 13.9 13.9 13.9 9.93 0.579 21.08 12.17
27.01.2023 12:24:53 13.9 13.9 13.9 9.92 0.588 21.08 12.17
27.01.2023 12:25:03 13.9 13.9 13.9 9.93 0.583 21.08 12.17
27.01.2023 12:25:13 13.9 13.9 13.9 9.92 0.581 21.09 12.17
27.01.2023 12:25:23 13.9 13.9 13.9 9.93 0.581 21.08 12.16
27.01.2023 12:25:33 13.9 13.9 13.9 9.93 0.581 21.08 12.16
27.01.2023 12:25:43 13.9 13.9 13.9 9.93 0.581 21.08 12.16
27.01.2023 12:25:53 13.9 13.9 13.9 9.91 0.579 21.08 12.16
27.01.2023 12:26:03 13.9 13.9 13.9 9.92 0.581 21.08 12.16
27.01.2023 12:26:13 13.9 13.9 13.9 9.91 0.585 21.08 12.16
27.01.2023 12:26:23 13.9 13.9 13.9 9.92 0.581 21.08 12.16
27.01.2023 12:26:33 13.9 13.9 13.9 9.91 0.586 21.08 12.16
27.01.2023 12:26:43 13.9 13.9 13.9 9.92 0.585 21.08 12.16
27.01.2023 12:26:53 13.9 13.9 13.9 9.92 0.588 21.08 12.16
27.01.2023 12:27:03 13.9 13.9 14 9.91 0.586 21.08 12.16
27.01.2023 12:27:13 13.9 13.9 14 9.91 0.585 21.07 12.16
27.01.2023 12:27:23 13.9 13.9 14 9.91 0.588 21.07 12.16
27.01.2023 12:27:33 13.9 13.9 14 9.91 0.592 21.08 12.16
27.01.2023 12:27:43 14 13.9 14 9.9 0.586 21.08 12.16
27.01.2023 12:27:53 14 13.9 14 9.91 0.59 21.08 12.16
27.01.2023 12:28:03 14 13.9 14 9.91 0.59 21.08 12.16
27.01.2023 12:28:13 14 13.9 14 9.9 0.594 21.07 12.16
27.01.2023 12:28:23 14 13.9 14 9.91 0.59 21.07 12.15
27.01.2023 12:28:33 14 13.9 14 9.91 0.598 21.07 12.15
27.01.2023 12:28:43 14 13.9 14 9.9 0.59 21.07 12.15
27.01.2023 12:28:53 14 13.9 14 9.9 0.598 21.06 12.15
27.01.2023 12:29:03 14.1 13.9 14 9.9 0.594 21.07 12.15
27.01.2023 12:29:13 14.3 13.9 14 9.88 0.594 21.07 12.15
27.01.2023 12:29:23 14.3 13.9 14 9.9 0.601 21.07 12.15
27.01.2023 12:29:33 14.2 13.9 14 9.89 0.598 21.07 12.15
27.01.2023 12:29:43 14.2 13.9 14 9.9 0.592 21.06 12.15
27.01.2023 12:29:53 14.2 13.9 14 9.88 0.598 21.06 12.16
27.01.2023 12:30:03 14.3 13.9 14 9.87 0.6 21.06 12.15
27.01.2023 12:30:13 14.3 13.9 14 9.89 0.601 21.06 12.15
27.01.2023 12:30:23 14.4 13.9 14 9.9 0.601 21.06 12.16
27.01.2023 12:30:33 14.4 13.9 14 9.89 0.596 21.06 12.16
27.01.2023 12:30:43 14.3 13.9 14 9.9 0.598 21.06 12.16
27.01.2023 12:30:53 14.2 13.9 14 9.9 0.607 21.06 12.16
27.01.2023 12:31:03 14.3 13.9 14 9.89 0.603 21.06 12.16
27.01.2023 12:31:13 14.4 13.9 14 9.89 0.601 21.06 12.16
27.01.2023 12:31:23 14.4 13.9 14 9.87 0.605 21.06 12.16
27.01.2023 12:31:33 14.5 13.9 14 9.89 0.601 21.06 12.16
27.01.2023 12:31:43 14.5 13.9 14 9.88 0.603 21.06 12.16
27.01.2023 12:31:53 14.4 13.9 14 9.88 0.607 21.06 12.16
27.01.2023 12:32:03 14.3 14 14 9.89 0.607 21.06 12.16
27.01.2023 12:32:13 14.3 14 14 9.88 0.605 21.06 12.16
27.01.2023 12:32:23 14.3 14 14 9.89 0.605 21.06 12.16
27.01.2023 12:32:33 14.3 13.9 14 9.88 0.609 21.06 12.16
27.01.2023 12:32:43 14.2 14 14 9.88 0.609 21.06 12.16
27.01.2023 12:32:53 14.2 14 14 9.88 0.611 21.06 12.16
27.01.2023 12:33:03 14.2 14 14 9.88 0.615 21.06 12.16
27.01.2023 12:33:13 14.2 13.9 14 9.86 0.605 21.06 12.16
27.01.2023 12:33:23 14.2 13.9 14 9.87 0.616 21.06 12.16
27.01.2023 12:33:33 14.2 13.9 14 9.87 0.615 21.06 12.16
27.01.2023 12:33:43 14.2 13.9 14 9.86 0.615 21.06 12.16
27.01.2023 12:33:53 14.2 13.9 14 9.87 0.611 21.06 12.16
27.01.2023 12:34:03 14.2 13.9 14 9.87 0.616 21.06 12.16
27.01.2023 12:34:13 14.2 13.9 14 9.87 0.615 21.06 12.16
27.01.2023 12:34:23 14.2 13.9 14 9.86 0.615 21.06 12.16
27.01.2023 12:34:33 14.2 13.9 14 9.87 0.616 21.06 12.16
27.01.2023 12:34:43 14.2 13.9 14 9.86 0.618 21.06 12.16
27.01.2023 12:34:53 14.2 13.9 14 9.87 0.615 21.05 12.16
27.01.2023 12:35:03 14.2 13.9 14 9.87 0.622 21.05 12.16
27.01.2023 12:35:13 14.2 13.9 14 9.86 0.616 21.06 12.16
27.01.2023 12:35:23 14.2 13.9 14 9.86 0.622 21.05 12.16
27.01.2023 12:35:33 14.2 13.9 14 9.85 0.618 21.05 12.16
27.01.2023 12:35:43 14.2 13.9 14 9.85 0.622 21.05 12.16
27.01.2023 12:35:53 14.2 13.9 14 9.85 0.624 21.05 12.16
27.01.2023 12:36:03 14.1 13.9 14 9.85 0.616 21.06 12.16
27.01.2023 12:36:13 14.1 13.9 14 9.84 0.624 21.05 12.16
27.01.2023 12:36:23 14.2 13.9 14 9.85 0.624 21.05 12.16
27.01.2023 12:36:33 14.1 13.9 14 9.85 0.624 21.05 12.16
27.01.2023 12:36:43 14.1 13.9 14 9.84 0.624 21.05 12.16
27.01.2023 12:36:53 14.1 13.9 14 9.84 0.622 21.05 12.16
27.01.2023 12:37:03 14.1 13.9 14 9.84 0.624 21.05 12.16
27.01.2023 12:37:13 14.1 13.9 14 9.85 0.626 21.05 12.16
27.01.2023 12:37:23 14.1 13.9 13.9 9.85 0.626 21.05 12.16
27.01.2023 12:37:33 14.1 13.9 13.9 9.84 0.624 21.05 12.16
27.01.2023 12:37:43 14.1 13.9 13.9 9.84 0.628 21.05 12.15
27.01.2023 12:37:53 14.1 13.9 13.9 9.84 0.626 21.04 12.15
27.01.2023 12:38:03 14.1 13.9 13.9 9.84 0.63 21.04 12.16
27.01.2023 12:38:13 14.1 13.9 13.9 9.84 0.633 21.05 12.15
27.01.2023 12:38:23 14.1 13.9 13.9 9.85 0.626 21.05 12.15
27.01.2023 12:38:33 14.1 13.9 13.9 9.83 0.628 21.04 12.15
27.01.2023 12:38:43 14.1 13.9 13.9 9.83 0.631 21.04 12.15
27.01.2023 12:38:53 14.1 13.9 14 9.84 0.631 21.05 12.15
27.01.2023 12:39:03 14.1 13.9 14 9.85 0.633 21.05 12.15
27.01.2023 12:39:13 14.1 13.9 14 9.84 0.631 21.04 12.15
27.01.2023 12:39:23 14.1 13.9 14 9.84 0.635 21.04 12.15
27.01.2023 12:39:33 14.1 13.9 13.9 9.84 0.635 21.04 12.15
27.01.2023 12:39:43 14.1 13.9 13.9 9.82 0.635 21.04 12.15
27.01.2023 12:39:53 14 13.9 13.9 9.84 0.633 21.04 12.15
27.01.2023 12:40:03 14.1 13.9 13.9 9.82 0.631 21.04 12.15
27.01.2023 12:40:13 14.1 13.9 13.9 9.82 0.631 21.04 12.15
27.01.2023 12:40:23 14.1 13.9 13.9 9.84 0.639 21.04 12.15
27.01.2023 12:40:33 14.1 13.9 13.9 9.82 0.637 21.04 12.15
27.01.2023 12:40:43 14.1 13.9 13.9 9.83 0.637 21.04 12.15
27.01.2023 12:40:53 14.1 13.9 13.9 9.81 0.635 21.04 12.15
27.01.2023 12:41:03 14.1 13.9 13.9 9.82 0.641 21.04 12.15
27.01.2023 12:41:13 14.1 13.9 13.9 9.81 0.639 21.04 12.14
27.01.2023 12:41:23 14.1 13.9 13.9 9.83 0.641 21.04 12.14
27.01.2023 12:41:33 14.1 13.9 13.9 9.81 0.641 21.04 12.14
27.01.2023 12:41:43 14.1 13.9 13.9 9.82 0.641 21.04 12.14
